provider,instrument,timeframe,root,required_label_source,forbidden_proxy_sources,required_next_artifact,request_package_id,intake_row_file,intake_provenance_file
yfinance,^GSPC,5m,Bear,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^GSPC,5m,Bull,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^GSPC,5m,Crisis,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^GSPC,5m,Sideways,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,15m,Bear,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,15m,Bull,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,15m,Crisis,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,15m,Sideways,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,1h,Bear,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,1h,Bull,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,1h,Crisis,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,1h,Sideways,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,1m,Bear,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,1m,Bull,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,1m,Crisis,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,1m,Sideways,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,30m,Bear,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,30m,Bull,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,30m,Crisis,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,30m,Sideways,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,4h,Bear,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,4h,Bull,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,4h,Crisis,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,4h,Sideways,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,5m,Bear,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,5m,Bull,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,5m,Crisis,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^NDX,5m,Sideways,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,15m,Bear,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,15m,Bull,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,15m,Crisis,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,15m,Sideways,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,1h,Bear,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,1h,Bull,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,1h,Crisis,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,1h,Sideways,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,1m,Bear,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,1m,Bull,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,1m,Crisis,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,1m,Sideways,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,30m,Bear,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,30m,Bull,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,30m,Crisis,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,30m,Sideways,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,4h,Bear,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,4h,Bull,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,4h,Crisis,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,4h,Sideways,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,5m,Bear,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,5m,Bull,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,5m,Crisis,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
yfinance,^VIX,5m,Sideways,independent_source_backed_root_label,hmm_state_or_ohlcv_derived_proxy_or_strategy_prediction_or_future_return_label,timestamped_source_label_panel_with_calibration_test_and_heldout_context,native_intraday_yfinance_index_etf_futures,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_rows.csv,/tmp/ict-engine-native-subhour-source-label-intake/native_subhour_source_label_provenance.json
