row_id,schema_version,recipe_id,variant_id,pair,target_market,source_anchor,strategy_name,strategy_mutation_id,auto_quant_run_id,symbol,trade_id,open_ts_ms,close_ts_ms,open_date,close_date,open_session_date,source_context_attachment_policy,parent_regime_root,parent_regime_confidence_floor,source_anchor_confidence,source_anchor_vix,bbn_pred_class,bbn_bull_score,iv_pct_rank_252,hv_pct_rank_252,vvix_pct_rank_252,vix_level,vix3m_level,vix_term_ratio,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule,year_fold,profit_ratio_net,pnl,realized_outcome,exit_reason
23,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2021-05-05T14:30:00+00:00:23,1620225000000,1620227700000,2021-05-05T14:30:00+00:00,2021-05-05T15:15:00+00:00,2021-05-05,source_anchor_previous_session_context,Sideways,0.9529358324,0.6,19.149999618530273,3,0.8045359199271411,0.12301587301587301,0.047619047619047616,0.2896825396825397,19.15,22.26,1.1624020887728461,not_consumed_no_direct_event_rows,RangeConsolidation,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Sideways -> RangeConsolidation -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_sideways_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2021,-0.0017852541686604884,-0.0017852541686604884,loss,vrp_exit_or_regime_break
24,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2021-05-05T15:30:00+00:00:24,1620228600000,1620232200000,2021-05-05T15:30:00+00:00,2021-05-05T16:30:00+00:00,2021-05-05,source_anchor_previous_session_context,Sideways,0.9529358324,0.6,19.149999618530273,3,0.8045359199271411,0.12301587301587301,0.047619047619047616,0.2896825396825397,19.15,22.26,1.1624020887728461,not_consumed_no_direct_event_rows,RangeConsolidation,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Sideways -> RangeConsolidation -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_sideways_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2021,-0.0027239430916754515,-0.0027239430916754515,loss,vrp_exit_or_regime_break
25,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2021-06-23T13:30:00+00:00:25,1624455000000,1624465800000,2021-06-23T13:30:00+00:00,2021-06-23T16:30:00+00:00,2021-06-23,source_anchor_previous_session_context,Bull,0.9797225384,0.8,16.31999969482422,3,0.5080906392912627,0.011904761904761904,0.03968253968253968,0.3333333333333333,16.32,19.7,1.2071078431372548,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2021,-0.002665778073975389,-0.002665778073975389,loss,vrp_exit_or_regime_break
26,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2021-06-23T16:45:00+00:00:26,1624466700000,1624554900000,2021-06-23T16:45:00+00:00,2021-06-24T17:15:00+00:00,2021-06-23,source_anchor_previous_session_context,Bull,0.9797225384,0.8,16.31999969482422,3,0.5080906392912627,0.011904761904761904,0.03968253968253968,0.3333333333333333,16.32,19.7,1.2071078431372548,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2021,0.006282369073361105,0.006282369073361105,win,stop_or_trailing_stop
27,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2021-06-24T17:45:00+00:00:27,1624556700000,1624583700000,2021-06-24T17:45:00+00:00,2021-06-25T01:15:00+00:00,2021-06-24,source_anchor_previous_session_context,Bull,0.9797225384,0.8,15.970000267028809,3,0.5362161104739721,0.007936507936507936,0.023809523809523808,0.21428571428571427,15.97,19.26,1.206011271133375,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2021,-0.001240023053949768,-0.001240023053949768,loss,vrp_exit_or_regime_break
28,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2021-06-25T13:00:00+00:00:28,1624626000000,1624628700000,2021-06-25T13:00:00+00:00,2021-06-25T13:45:00+00:00,2021-06-25,source_anchor_previous_session_context,Bull,0.9797225384,0.8,15.619999885559082,3,0.5362161104739721,0.007936507936507936,0.003968253968253968,0.17063492063492064,15.62,19.0,1.2163892445582587,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2021,-0.0025457271887151522,-0.0025457271887151522,loss,vrp_exit_or_regime_break
29,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2021-06-25T14:15:00+00:00:29,1624630500000,1624632300000,2021-06-25T14:15:00+00:00,2021-06-25T14:45:00+00:00,2021-06-25,source_anchor_previous_session_context,Bull,0.9797225384,0.8,15.619999885559082,3,0.5362161104739721,0.007936507936507936,0.003968253968253968,0.17063492063492064,15.62,19.0,1.2163892445582587,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2021,-0.0016751295608019579,-0.0016751295608019579,loss,vrp_exit_or_regime_break
30,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2021-06-28T13:00:00+00:00:30,1624885200000,1625043600000,2021-06-28T13:00:00+00:00,2021-06-30T09:00:00+00:00,2021-06-28,source_anchor_previous_session_context,Bull,0.9797225384,1.0,15.760000228881836,3,0.5362161104739721,0.01984126984126984,0.003968253968253968,0.19047619047619047,15.76,19.02,1.2068527918781726,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2021,0.00996237982443926,0.00996237982443926,win,vrp_exit_or_regime_break
31,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2021-06-30T13:00:00+00:00:31,1625058000000,1625060700000,2021-06-30T13:00:00+00:00,2021-06-30T13:45:00+00:00,2021-06-30,source_anchor_previous_session_context,Bull,0.9797225384,1.0,15.829999923706056,1,0.1744020369005913,0.04365079365079365,0.003968253968253968,0.1984126984126984,15.83,19.51,1.2324699936828807,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2021,-0.0014982434387270649,-0.0014982434387270649,loss,vrp_exit_or_regime_break
32,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2021-06-30T14:15:00+00:00:32,1625062500000,1625066100000,2021-06-30T14:15:00+00:00,2021-06-30T15:15:00+00:00,2021-06-30,source_anchor_previous_session_context,Bull,0.9797225384,1.0,15.829999923706056,1,0.1744020369005913,0.04365079365079365,0.003968253968253968,0.1984126984126984,15.83,19.51,1.2324699936828807,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2021,-0.00024117555857983142,-0.00024117555857983142,loss,vrp_exit_or_regime_break
33,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2021-06-30T15:45:00+00:00:33,1625067900000,1625069700000,2021-06-30T15:45:00+00:00,2021-06-30T16:15:00+00:00,2021-06-30,source_anchor_previous_session_context,Bull,0.9797225384,1.0,15.829999923706056,1,0.1744020369005913,0.04365079365079365,0.003968253968253968,0.1984126984126984,15.83,19.51,1.2324699936828807,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2021,-0.0019461619275614739,-0.0019461619275614739,loss,vrp_exit_or_regime_break
34,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2021-06-30T17:00:00+00:00:34,1625072400000,1625073300000,2021-06-30T17:00:00+00:00,2021-06-30T17:15:00+00:00,2021-06-30,source_anchor_previous_session_context,Bull,0.9797225384,1.0,15.829999923706056,1,0.1744020369005913,0.04365079365079365,0.003968253968253968,0.1984126984126984,15.83,19.51,1.2324699936828807,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2021,-0.0005513059058644965,-0.0005513059058644965,loss,vrp_exit_or_regime_break
35,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2021-06-30T19:15:00+00:00:35,1625080500000,1625082300000,2021-06-30T19:15:00+00:00,2021-06-30T19:45:00+00:00,2021-06-30,source_anchor_previous_session_context,Bull,0.9797225384,1.0,15.829999923706056,1,0.1744020369005913,0.04365079365079365,0.003968253968253968,0.1984126984126984,15.83,19.51,1.2324699936828807,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2021,-0.0007406514287682242,-0.0007406514287682242,loss,vrp_exit_or_regime_break
36,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2021-06-30T20:00:00+00:00:36,1625083200000,1625113800000,2021-06-30T20:00:00+00:00,2021-07-01T04:30:00+00:00,2021-06-30,source_anchor_previous_session_context,Bull,0.9797225384,1.0,15.829999923706056,1,0.1744020369005913,0.04365079365079365,0.003968253968253968,0.1984126984126984,15.83,19.51,1.2324699936828807,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2021,0.00010335561220964351,0.00010335561220964351,win,vrp_exit_or_regime_break
37,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2021-07-01T13:30:00+00:00:37,1625146200000,1625147100000,2021-07-01T13:30:00+00:00,2021-07-01T13:45:00+00:00,2021-07-01,source_anchor_previous_session_context,Bull,0.9797225384,1.0,15.479999542236328,3,0.3755085262581743,0.03968253968253968,0.003968253968253968,0.2896825396825397,15.48,19.45,1.2564599483204133,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2021,-0.00048235111715966283,-0.00048235111715966283,loss,vrp_exit_or_regime_break
38,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2021-07-01T18:30:00+00:00:38,1625164200000,1625166900000,2021-07-01T18:30:00+00:00,2021-07-01T19:15:00+00:00,2021-07-01,source_anchor_previous_session_context,Bull,0.9797225384,1.0,15.479999542236328,3,0.3755085262581743,0.03968253968253968,0.003968253968253968,0.2896825396825397,15.48,19.45,1.2564599483204133,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2021,-0.0008443908323281235,-0.0008443908323281235,loss,vrp_exit_or_regime_break
39,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2021-07-01T19:45:00+00:00:39,1625168700000,1625169600000,2021-07-01T19:45:00+00:00,2021-07-01T20:00:00+00:00,2021-07-01,source_anchor_previous_session_context,Bull,0.9797225384,1.0,15.479999542236328,3,0.3755085262581743,0.03968253968253968,0.003968253968253968,0.2896825396825397,15.48,19.45,1.2564599483204133,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2021,-0.0008099119436163482,-0.0008099119436163482,loss,vrp_exit_or_regime_break
40,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2021-07-01T20:30:00+00:00:40,1625171400000,1625176800000,2021-07-01T20:30:00+00:00,2021-07-01T22:00:00+00:00,2021-07-01,source_anchor_previous_session_context,Bull,0.9797225384,1.0,15.479999542236328,3,0.3755085262581743,0.03968253968253968,0.003968253968253968,0.2896825396825397,15.48,19.45,1.2564599483204133,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2021,-0.0002758573128049946,-0.0002758573128049946,loss,vrp_exit_or_regime_break
41,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2021-07-02T13:00:00+00:00:41,1625230800000,1625537700000,2021-07-02T13:00:00+00:00,2021-07-06T02:15:00+00:00,2021-07-02,source_anchor_previous_session_context,Bull,0.9797225384,1.0,15.06999969482422,1,0.25959964439510347,0.011904761904761904,0.003968253968253968,0.1746031746031746,15.07,19.3,1.2806901128069013,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2021,0.003561887800534347,0.003561887800534347,win,vrp_exit_or_regime_break
42,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,NQ/USD,NQ=F/NQ_USD,^IXIC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:NQ/USD:2021-08-24T13:00:00+00:00:42,1629810000000,1629890100000,2021-08-24T13:00:00+00:00,2021-08-25T11:15:00+00:00,2021-08-24,source_anchor_previous_session_context,Bull,0.9797225384,0.6,17.219999313354492,1,0.1744020369005913,0.011904761904761904,0.06746031746031746,0.35714285714285715,17.22,21.22,1.232288037166086,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2021,0.0006539153179663248,0.0006539153179663248,win,vrp_exit_or_regime_break
